id,lens,kind,lat,lng
398624231,112,01,39.879998,116.31098705
398624241,328,04,39.88942,116.35427
398624281,97,01,39.85996,116.31502
398624291,32,01,39.860455,116.314615
398624301,21,01,39.87192,116.31213
398624311,35,01,39.871665,116.31216
398624320,18,01,39.8956245,116.31045535000001
398624330,41,01,39.895896199999996,116.3104589
398624341,59,01,39.87941,116.31126
398624351,64,01,39.878855,116.31132
398624360,71,01,39.857977950000006,116.34730205
398624370,82,01,39.857295,116.347235
398624400,64,03,39.907135,116.363855
398624410,39,03,39.90713,116.36446000000001
398624421,214,01,39.876715000000004,116.31156
398624431,19,01,39.87566905,116.3116773
398624441,30,01,39.87272,116.31201999999999
398624451,63,01,39.872299999999996,116.31208
398624460,43,03,39.90741,116.27475000000001
398624470,52,03,39.90741,116.27531
398624480,24,03,39.90742,116.31699
398624490,214,03,39.907415,116.318385
398624501,100,03,39.907515000000004,116.280105
398624511,26,03,39.90752,116.28084000000001
398624521,153,04,39.88769945,116.31762395000001
398624531,8,04,39.8873619,116.31678735
398624541,67,03,39.90719,116.34583
398624560,57,01,39.88145,116.310855
398624570,41,01,39.881005,116.3109
398624581,50,04,39.88545,116.312045
398624591,35,04,39.885639999999995,116.312485
398624621,32,06,39.850365,116.3714
398624631,41,06,39.850035000000005,116.371395
398624721,23,03,39.907714999999996,116.402365
398624731,37,03,39.907705,116.40201
398624761,50,03,39.9237,116.31902500000001
398624771,27,03,39.923715,116.31857
398624781,56,03,39.92929,116.29645
398624791,92,03,39.9299544,116.29642390000001
398624800,94,01,39.983755,116.35377
398624810,45,01,39.9843817,116.35372815
398624841,28,04,39.992445000000004,116.31565499999999
398624851,46,04,39.992779999999996,116.31561500000001
398624860,39,06,39.97286,116.39434
398624870,107,06,39.972201,116.39437065
398624881,209,02,39.97300905,116.46999375
398624891,98,02,39.9740812,116.4711453
398624900,12,06,39.94133,116.45513310000001
398624910,56,06,39.9413296,116.454732
398625020,79,02,39.98461,116.483135
398625060,115,02,39.980615,116.47873
398625070,75,02,39.981269999999995,116.479445
398625151,6,03,39.919275,116.296335
398625350,32,06,40.037255,116.37091
3994190,92,03,39.93985,116.351355
3994201,19,03,39.94027,116.354675
3994211,93,03,39.940160000000006,116.35404500000001
399429380,107,00,39.92391255,116.68235275
399429390,50,00,39.923925,116.68143
399429421,12,03,40.009805150000005,116.4161774
3994610,108,03,39.9229996,116.33365615
3994620,8,03,39.92297,116.334345
3994730,17,06,39.922995,116.34442
3994740,70,06,39.922605,116.344465
3995161,13,04,39.990134049999995,116.31606210000001
3995180,20,04,39.990395,116.31584000000001
3995190,23,04,39.99019885,116.31585835
400057611,70,06,40.021025,116.374335
400057621,90,06,40.021745,116.374285
400057631,37,06,40.0180753,116.37457789999999
400057721,81,06,40.014425,116.37471
400057751,128,06,40.0128,116.37475
400057761,19,06,40.01347,116.37473
400057771,144,06,40.0167096,116.37465610000001
4000990,71,06,39.94333525,116.3517541
4001141,18,03,39.95292295,116.3097198
4001261,535,01,39.9747,116.30181999999999
4001270,50,01,39.97235415,116.30327969999999
4001280,70,01,39.9718,116.30384000000001
4001291,82,01,39.971974149999994,116.3038797
4001320,568,01,39.969505,116.30565
4001361,104,01,39.950389200000004,116.27512605
4001371,128,01,39.94319915,116.2744069
400157101,14,02,39.911845,116.600375
400157111,18,02,39.911725000000004,116.60027
400193340,27,04,40.02659,116.31341355
400402481,4,06,39.957409999999996,116.39506
400402551,7,06,39.95684,116.39509
400402561,28,06,39.956995000000006,116.395085
400402890,46,04,39.93355,116.404825
400402910,6,04,39.93355,116.404515
400402920,8,04,39.93355,116.404425
400403040,8,04,39.93339,116.40443
400403060,7,04,39.93339,116.40452
400403070,45,04,39.93339,116.404825
400404001,48,04,39.933045,116.38370499999999
400404011,41,04,39.93303,116.383175
400404311,67,06,39.921580000000006,116.42643000000001
400404330,61,06,39.924315,116.422595
400404340,43,06,39.92432,116.42322
400404380,17,06,39.92432,116.423585
400404390,37,06,39.924324999999996,116.423915
400404430,45,06,39.92447,116.423205
400404450,37,06,39.92447,116.42391
400404460,18,06,39.92447,116.42357999999999
400404490,18,06,39.92426,116.41381999999999
400404500,14,06,39.92426,116.414015
400404711,52,03,39.996635,116.407625
400404721,41,03,39.99705635,116.40763095
400405191,48,03,39.95882,116.408045
400405211,59,03,39.9608713,116.40799245
400405221,16,03,39.96053,116.408
400405231,35,03,39.96179,116.407965
400405270,43,03,39.967735000000005,116.40758
400405291,26,03,39.965495000000004,116.4077
400405331,61,06,39.966985,116.39463
400405341,59,06,39.967531550000004,116.3945937
400405361,30,06,39.9629105,116.3948104
400405571,50,06,39.998345,116.417445
400405581,48,06,39.997905,116.417395
400405621,39,06,39.9752759,116.39422264999999
400405790,35,06,39.92426,116.41629
400405800,50,06,39.924265,116.41679500000001
400406661,54,03,39.994685,116.407585
400406671,50,03,39.994715,116.407775
400406711,50,03,39.986565,116.407625
400406721,67,03,39.98604,116.40761499999999
400406810,8,06,39.949735000000004,116.39543
400406840,165,06,39.950514999999996,116.39539500000001
400406851,28,06,39.951885000000004,116.395335
400406871,43,06,39.953950899999995,116.39523894999999
400406961,27,03,39.96183,116.407785
400406971,46,03,39.95993,116.407845
400406991,41,03,39.959419999999994,116.40786
400407001,12,03,39.959665,116.40785
400407011,180,03,39.957975000000005,116.40790999999999
400407021,28,03,39.958915000000005,116.407885
400407040,19,04,39.93374,116.42441
400407060,32,04,39.933679999999995,116.417625
400407070,153,04,39.93359555,116.41600965
400407090,27,04,39.93348,116.40966
400407100,25,04,39.93348,116.40935585
400407120,21,04,39.93355,116.40523
400407131,10,04,39.9335308,116.39686845
400407141,4,04,39.93353,116.39696
400407151,14,04,39.933075,116.38459
400407161,24,04,39.933065,116.38437
400407170,14,04,39.93339,116.40517
400407180,50,04,39.93339,116.40554499999999
400407200,43,04,39.93333,116.41039
400407220,82,04,39.93347015,116.4164359
400407230,79,04,39.933605,116.42475999999999
400407240,8,04,39.933610900000005,116.42527014999999
400407251,41,04,39.93365,116.437915
400407271,52,04,39.93365,116.44196
400407281,29,04,39.93365,116.441475
400407381,37,06,39.959244999999996,116.394975
400407391,18,06,39.959495000000004,116.39497
400407580,35,06,39.92444,116.41832500000001
400407590,35,06,39.924434899999994,116.41791789999999
400407621,45,06,39.92428,116.418275
400407631,26,06,39.92428,116.41785999999999
400407641,59,06,39.92429525,116.42014929999999
400407660,57,06,39.924324999999996,116.425185
400407670,54,06,39.92433,116.42584500000001
400407690,10,06,39.92433,116.426875
400407700,17,06,39.92436,116.43094500000001
400407710,52,06,39.92436,116.431355
400407720,18,06,39.924456750000004,116.42161229999999
400407730,63,06,39.924452450000004,116.42113359999999
400407801,39,01,39.967475,116.38026500000001
400407811,52,01,39.96789,116.380315
400407821,524,03,39.9883649,116.39331755
400407831,82,03,39.98843585,116.39683345
4009551,30,03,39.933561,116.3560552
4010471,37,04,39.988545,116.316195
4010491,35,04,39.98822,116.31622
4010511,39,04,39.98788,116.31624500000001
4010521,30,04,39.98756,116.31627
4016401,26,03,39.923564999999996,116.35675
4016411,75,03,39.923550000000006,116.35616
4016480,27,01,39.996765800000006,116.29508565
4016490,284,01,39.997873150000004,116.29404005
4016500,175,01,39.9975525,116.2942517
4016511,100,01,39.92021445,116.2752665
4016531,8,01,39.93852,116.342725
4016621,26,01,39.937895,116.355715
4016631,16,01,39.93770805,116.3557213
4016640,27,01,39.93788,116.355535
4016650,13,01,39.9377,116.35554
4016680,103,01,39.92484,116.3102168
4016701,100,01,39.92484,116.3100734
4016731,128,01,39.985192600000005,116.3042942
4016781,82,01,39.945565,116.362135
4016791,104,01,39.94585305,116.36316045
4016810,93,01,39.945745,116.36337
4016821,17,01,39.925565000000006,116.35625
4016831,85,01,39.925110000000004,116.35626500000001
4016840,16,01,39.92567,116.35609
4016850,97,01,39.925165,116.356105
4016930,16,01,39.95182,116.355605
4016941,17,01,39.951785,116.35546
4016991,89,01,39.9854,116.31046
4017001,50,01,39.9853709,116.30963815
4017320,20,04,39.949124999999995,116.37181
4017731,48,03,39.94590505,116.3629423
402478920,30,03,39.907565899999994,116.31659245
402478940,43,03,39.90757185,116.31616015
402478950,71,03,39.90758675,116.31549150000001
402478960,37,03,39.90729,116.355345
402479040,26,04,39.88932,116.358905
402479060,68,04,39.889285,116.36135
402479070,37,04,39.8892799,116.3619663
402480340,21,06,40.002520000000004,116.41743
402480350,19,06,40.00233,116.41745
402481160,19,03,39.9073005,116.3719789
402481170,18,03,39.907298350000005,116.37174825
402481180,54,03,39.907135,116.37124
402481190,27,03,39.90713,116.37172000000001
402481200,43,03,39.90713,116.37214
402481210,79,03,39.90712485,116.37286005
402483260,32,01,39.924645,116.220565
402484530,108,04,39.881294999999994,116.37449
402484540,50,04,39.882005,116.374495
402484550,111,04,39.883970000000005,116.37453
402484560,85,04,39.88485,116.374545
402484570,45,06,39.8680887,116.37426035
402484580,50,06,39.867659599999996,116.374247
402484600,46,06,39.866969999999995,116.374155
402485960,24,04,39.87782565,116.3742655
402485970,68,04,39.877415,116.37426500000001
402486211,30,06,39.862705,116.3734
402486741,50,01,39.929005849999996,116.43415325000001
402486751,123,01,39.929784999999995,116.43412000000001
402486760,21,01,39.928417100000004,116.4343784
402486770,52,01,39.9287488,116.43436765
402488251,45,06,40.04732,116.62211500000001
402488271,87,00,40.05191,116.58875499999999
402488281,63,00,40.052525,116.589125
402597711,39,04,39.88802375,116.37433005
402597721,127,01,39.90491,116.468725
402597731,128,01,39.904984999999996,116.470215
402598120,19,03,39.90736,116.344605
402598130,39,03,39.907365,116.344255
402598140,48,01,39.927469,116.3560295
402598150,63,01,39.92697,116.35605
4030281,32,04,39.99941,116.315045
4030300,32,04,39.999404999999996,116.315195
4030401,25,04,39.99602,116.31533
4030431,13,04,39.990539999999996,116.316045
4030450,10,04,39.990539999999996,116.31583
4031401,43,03,39.94033,116.356335
4031410,32,03,39.939955,116.35582
4031531,50,01,39.944770000000005,116.35929
4031540,54,01,39.94464,116.35933499999999
4031561,59,03,39.944500000000005,116.359355
4032030,9,03,39.985656750000004,116.31643345
4032040,13,03,39.9853073,116.31645005
4032050,28,03,39.98549025,116.31645035
4032210,37,03,39.962635,116.309695
4032220,23,03,39.924324999999996,116.31074000000001
4032230,27,03,39.92448,116.31054
4032240,10,03,39.92378,116.309635
4032250,28,03,39.92366,116.309805
4032491,163,03,39.98867370000001,116.2997511
4032651,105,04,39.993465,116.31555
4032960,93,03,39.91709335,116.356775
4033210,79,04,39.932432750000004,116.3700806
4033230,81,04,39.93257,116.37006
4033460,39,03,39.94263305,116.3550745
4033520,28,03,39.94232805,116.3550495
4033540,75,03,39.973765900000004,116.28308385
4033550,120,06,39.997225,116.291995
4033620,28,04,39.94249245,116.3091296
4033741,90,03,39.977495399999995,116.35373435
403851611,256,03,40.14041,116.263575
403851711,35,03,40.089009649999994,116.2774423
403853901,116,03,40.12511,116.26845
403855070,847,01,39.878675,116.54871
403855110,214,01,39.883449999999996,116.54855
403855120,214,01,39.88346,116.548735
403855150,78,01,39.882149999999996,116.548825
403855201,143,00,39.87074955,116.50829895
403855211,94,00,39.87070035,116.50968945
403855231,171,00,39.8705895,116.5078895
403855240,479,01,39.838184999999996,116.53354
403855250,246,01,39.835907500000005,116.530483
403857271,402,00,39.83511165,116.21188
403858361,160,03,39.908425,116.46886
403858551,71,00,39.821214999999995,116.502525
403927130,64,01,39.8948862,116.5617807
403927140,56,01,39.894885,116.56249
403927170,331,01,39.894875,116.56453
403927180,85,01,39.895044999999996,116.5621
404163601,23,06,39.95088,116.466595
404164310,50,06,39.98946,116.40093
404164380,57,01,39.93052595,116.4616061
404164511,52,06,39.97979,116.46795499999999
404165650,52,01,39.944655,116.21247
404165720,24,06,39.99416,116.40098
404165740,41,06,39.997195000000005,116.40087
404165750,89,06,39.99778,116.400845
404165760,123,01,39.949095,116.40245
404165770,101,01,39.9490873,116.4011393
404165781,331,01,39.950702500000006,116.38039165
404165791,112,01,39.94923,116.38193
404165800,120,03,39.923465,116.45439999999999
404165830,37,03,39.923435,116.45282
404165980,150,03,39.978525,116.407375
404165990,64,03,39.97756,116.40738
404166000,54,03,39.9796791,116.407374
404166010,26,03,39.979315,116.40737
404166020,28,03,39.97068,116.407375
404166030,67,03,39.97025,116.40732
404166041,29,03,39.965745,116.4077
404166100,70,02,39.98151625,116.47923165
404166110,76,02,39.9810147,116.47866855000001
404166120,194,02,39.982195000000004,116.48046500000001
404166130,32,02,39.98297,116.48132000000001
404166161,101,01,39.92465,116.203495
404166171,30,01,39.92465,116.20272
404166180,57,01,39.9245831,116.20809270000001
404166190,6,01,39.92458,116.208465
404166201,52,06,39.924495,116.428395
404166211,92,06,39.9245024,116.4292346
404166231,75,03,39.92608,116.46135939999999
404166401,41,04,39.9341,116.49452
404166431,72,04,39.93383,116.49253999999999
404166440,158,03,39.93725,116.48954499999999
404166460,63,04,39.93379,116.48897
404166470,67,04,39.93379,116.48821000000001
404166480,24,04,39.93378,116.48198
404166490,116,04,39.933775,116.481155
404166581,41,06,39.950345,116.465395
404166591,59,06,39.9501643,116.4648488
404166661,86,03,39.98358,116.40738999999999
404166671,104,03,39.984435000000005,116.40741
404166681,39,03,39.98556,116.407605
404166691,35,03,39.985225,116.4076
404166760,78,04,39.986540000000005,116.489675
404166770,94,04,39.987315,116.489665
404166970,57,02,39.98649,116.48522
404167020,20,04,39.9337904,116.47455149999999
404167030,143,04,39.93379,116.473585
404167040,8,04,39.93381,116.467845
404167050,39,04,39.93381,116.46756500000001
404167060,25,02,39.979375000000005,116.477345
404167070,64,02,39.979675,116.47769
404167080,8,04,39.933649450000004,116.47635700000001
404167090,158,04,39.933645,116.47734
404167121,115,04,39.93364,116.488665
404167131,27,04,39.933650549999996,116.48783265
404167140,9,04,39.93378,116.47922
404167150,50,04,39.933785,116.47886
404167161,96,06,39.994905,116.40692999999999
404167200,9,03,39.919235,116.46188
404167210,32,03,39.919425000000004,116.46187
404167281,9,03,39.919385,116.46132
404167291,17,03,39.919505,116.46132
404167351,128,03,39.946372600000004,116.48956774999999
404167360,20,01,39.946455,116.49001
404167420,119,01,39.919045,116.43466000000001
404167430,104,01,39.91804295,116.43469695
404167501,143,06,39.99617635,116.4833531
404167620,68,00,39.840545000000006,116.345745
404167630,45,00,39.84004,116.345735
404167641,29,00,39.7982345,116.34675585
404167651,340,00,39.799885149999994,116.34651295
404286411,30,04,39.899415000000005,116.36538
404286421,43,04,39.8994,116.364945
404286490,29,06,39.96077,116.30511999999999
404286500,39,06,39.96093,116.305475
404286510,75,06,39.96161275,116.3069752
404286520,28,06,39.961855,116.307495
404286590,26,01,39.964169999999996,116.313185
404286600,75,01,39.963975000000005,116.31265
404286620,20,01,39.960295,116.30831
404286630,115,01,39.959685,116.30843999999999
404286640,90,01,39.95877,116.30864
404286650,76,01,39.951885000000004,116.30962
404286660,192,01,39.953095000000005,116.30952500000001
404286670,177,01,39.954750000000004,116.30940000000001
404286680,57,01,39.955799999999996,116.309315
404286691,26,00,39.99500835,116.37492135
404286701,19,00,39.995183499999996,116.3747774
404286711,54,01,39.96807,116.37335999999999
404286721,28,01,39.9680827,116.37384144999999
404286730,203,01,39.967704,116.36505475
404286750,24,01,39.96774895,116.3672676
404286760,81,01,39.96777,116.367885
404286770,61,01,39.967929999999996,116.373415
404286791,34,01,39.965615,116.31755
404286801,43,01,39.965465,116.31714
404286811,65,01,39.96501,116.31546499999999
404286821,35,01,39.96521,116.315995
404286831,165,01,39.967545,116.332225
404286841,57,01,39.967573900000005,116.33353625000001
404286851,74,01,39.967588899999996,116.33430625
404286861,777,01,39.967645,116.33930000000001
404286881,717,01,39.9675101,116.3381614
404286891,79,01,39.9675671,116.34476599999999
404286901,17,01,39.967563,116.34419455
404286911,37,01,39.96758,116.347545
404286921,26,01,39.96758,116.347175
404286990,41,03,39.948589999999996,116.37185500000001
404287290,166,06,39.92093,116.34463
404287300,10,06,39.92013,116.3447
404287411,32,01,39.9178,116.31033
404287421,108,01,39.91715835,116.31033
404287431,43,01,39.91685835,116.310155
404287441,67,01,39.9173514,116.31015515
404287450,52,01,39.919380000000004,116.31028
404287460,451,01,39.921645,116.31024
404287471,28,01,39.91948,116.310115
404287481,409,01,39.921445,116.31008499999999
404287490,97,01,39.925740000000005,116.31021
404287500,63,01,39.9264607,116.3102165
404287520,155,01,39.931465,116.31022
404287550,52,01,39.93554,116.31023
404287570,30,01,39.9384,116.31027
404287580,75,01,39.93888,116.310275
404287591,48,01,39.943905,116.31024
404287611,19,01,39.94468855,116.3098883
404287621,9,01,39.94482355,116.3098833
404287631,26,01,39.946815,116.31003
404287641,37,01,39.946535350000005,116.310062
404287670,112,04,39.9326174,116.3739382
404287680,34,04,39.932649999999995,116.3748
404287691,45,04,39.93248,116.365595
404287701,43,04,39.93248,116.36612
404287890,4,04,39.9508,116.324225
404287900,67,04,39.95111875,116.32418584999999
404288010,82,04,39.95572,116.32356
404288020,3,04,39.956105,116.3235
404288141,63,06,39.9418,116.351865
404288190,48,03,39.93310485,116.35560035
404288251,21,04,39.93245,116.36001999999999
404288261,37,04,39.93245,116.360375
404288270,68,04,39.93233,116.35192
404288280,82,04,39.932325,116.352805
404288331,56,03,39.923635000000004,116.32078
404288341,97,03,39.92367,116.319885
404288351,56,03,39.923445,116.32496
404288361,79,03,39.9234833,116.3241616
404288371,149,03,39.92328,116.32803999999999
404288381,32,03,39.92333,116.32698500000001
404288431,83,01,39.938095000000004,116.33521
404288441,114,01,39.938135,116.33405
404288850,173,01,39.946889999999996,116.36677
404288860,93,01,39.947465,116.36815
4047071,37,03,39.934380000000004,116.35602
4047080,29,01,39.935445,116.355625
4047090,56,03,39.9364614,116.35545995
4047100,57,01,39.93647,116.355585
4047110,70,01,39.935895,116.355605
4047200,72,01,39.92636,116.35607
4047211,59,01,39.92631,116.35624
4047231,70,03,39.925725,116.35638
4047240,32,01,39.925884999999994,116.35608500000001
4047251,45,01,39.92584,116.35625
4047710,57,03,39.920315,116.35666
4047720,57,03,39.919799999999995,116.35666499999999
4047850,289,04,39.9966515,116.35307825000001
4047890,266,04,39.996545,116.35284999999999
4047910,162,04,39.998464999999996,116.352745
4048101,120,06,39.9764,116.33724000000001
4048131,8,06,39.97639,116.337995
4048960,46,06,39.984505,116.30567500000001
4049331,104,01,39.98398605,116.3003528
4049491,360,01,39.97028745,116.2763305
4049501,143,01,39.967510000000004,116.2748
4056690,35,01,39.920519999999996,116.27502
4056700,46,01,39.92015225,116.2749994
406013720,219,06,39.95926,116.53289000000001
406013730,115,06,39.959752300000005,116.53474750000001
406013810,20,06,39.941275000000005,116.501525
406013841,68,04,39.93586,116.50137000000001
406013861,39,04,39.935685,116.50077
406013871,50,04,39.93554,116.500275
406013961,61,04,39.94154,116.530705
406013971,52,04,39.941535,116.53137
406014060,170,04,39.937923600000005,116.50824270000001
406014070,89,04,39.9375315,116.5068152
406014090,24,04,39.936364999999995,116.502765
406014100,82,04,39.93673,116.50404
406014110,63,04,39.936499999999995,116.50324499999999
406014200,27,04,39.93604,116.50157999999999
406014210,129,04,39.935795,116.500715
406014481,259,04,39.939859999999996,116.51526
406014491,17,04,39.940284950000006,116.51678659999999
406014500,10,04,39.93698705,116.50495265
406014510,35,04,39.936915,116.50469000000001
406014520,876,00,39.99378505,116.5848564
406014530,151,00,39.9975844,116.5881842
4061450,13,03,39.98693445,116.3479957
4061901,19,06,39.92357,116.357115
4061950,90,03,39.9229,116.35602499999999
4061980,90,03,39.92295,116.35651
4062010,93,03,39.92431,116.35644500000001
4062621,20,03,39.934115,116.35603499999999
4062641,39,01,39.92137,116.35646
4062840,201,04,39.962345,116.32248
4062991,171,03,39.92411,116.29476
4063590,105,04,39.993475000000004,116.31573
4063741,104,01,39.940315,116.35386500000001
4070730,211,01,39.92419,116.266015
4070740,75,01,39.92419,116.267705
4070750,133,01,39.926535,116.25071
4070760,122,01,39.926055000000005,116.25207
4070770,12,01,39.979434999999995,116.35402
4070781,186,01,39.96782,116.36457
4070791,97,01,39.967855,116.366235
4070831,27,01,39.9675807,116.3479197
4070860,17,01,39.947,116.309805
4070870,52,01,39.94668625,116.3098212
4070901,52,01,39.94436,116.309905
4070921,41,01,39.93918,116.31971
4070931,48,01,39.93923145,116.31919045000001
4070941,98,01,39.939985,116.315795
4070980,59,01,39.941069999999996,116.312845
4070990,35,01,39.940875000000005,116.313335
4071001,67,01,39.93844,116.34351914999999
4071021,14,01,39.94487,116.35965
4071031,115,01,39.945065,116.360365
4071041,68,01,39.940259999999995,116.35217
4071051,150,01,39.9404,116.35344
4071061,59,01,39.940225,116.352915
4071071,52,01,39.94015245,116.3522717
4071080,64,01,39.940095,116.352885
4071101,6,01,39.939795000000004,116.34967499999999
4071121,39,01,39.93894,116.355675
4071131,83,01,39.938385,116.355695
4071141,56,01,39.938777599999995,116.34539395
4071151,237,01,39.939235,116.34700000000001
4071160,61,01,39.972685,116.302785
4071170,481,01,39.974900000000005,116.301785
4071181,8,01,39.976955000000004,116.30087
4071191,65,01,39.977285,116.30084500000001
4071200,120,01,39.98258,116.30032499999999
4071210,17,01,39.981965,116.3004
4071231,68,01,39.987695,116.299785
4071251,16,01,39.9897,116.29946
4071260,109,01,39.9911,116.29851
4071270,50,01,39.990505,116.299015
4071280,282,01,39.99567385,116.29512925
4071290,101,01,39.99398635,116.29558255
4071301,61,01,39.94828955,116.37000655
4071311,14,01,39.947950000000006,116.368975
4071321,57,01,39.948085,116.36936
4071331,30,01,39.947855000000004,116.36874
4071371,41,01,39.92384,116.310065
4071381,41,01,39.924205,116.31007
4071390,39,01,39.923845,116.31021
4071400,39,01,39.9242,116.31021
4071461,64,01,39.92618,116.27537
4071471,26,01,39.925775,116.275365
4071480,178,01,39.92430025,116.27338775000001
4071490,50,01,39.92429395,116.27204885
4071501,43,01,39.922513,116.2750491
4071521,127,01,39.93136805,116.27484475
4071541,119,01,39.9381157,116.27437225
4071561,108,01,39.95763,116.275745
4071571,488,01,39.954955,116.275835
4071581,41,01,39.961015599999996,116.2751049
4071591,419,01,39.963085,116.27488
4071601,79,01,39.968630000000005,116.27507
4071611,16,01,39.96822,116.2749
4071641,100,01,39.973915649999995,116.28262365
4071651,104,01,39.97444,116.283605
4071661,134,01,39.97667,116.28716
4072130,92,03,39.919065,116.35669
4072140,7,03,39.91951,116.35667
4076220,32,03,39.967299999999994,116.322765
4076361,29,01,39.965320000000006,116.31675
4076371,133,01,39.965,116.31589
4076381,32,01,39.965435,116.31661
4076631,54,04,39.998845349999996,116.31505204999999
4076641,29,03,39.976345,116.35433499999999
4076681,109,01,39.9848315,116.29858580000001
4076690,148,03,39.984930000000006,116.297285
4076700,14,03,39.98453,116.29649
4077660,108,01,39.95620735,116.35516195
4078930,27,06,39.959251,116.2997521
4078940,37,06,39.959321,116.30012210000001
4078961,48,06,39.9592468,116.29893985
4078981,29,06,39.9591836,116.29943044999999
4078991,75,06,39.9590586,116.29883045
4079030,20,06,39.96001,116.303235
4079040,157,06,39.96037,116.30416
4079090,16,06,39.959955,116.303035
4079160,26,06,39.96198,116.30777
4084751,143,01,39.96778,116.35777
4084801,93,03,39.96786385,116.35363305
4085361,148,01,39.984094999999996,116.29589
4085371,115,01,39.9845565,116.2973108
4085390,28,01,39.992705,116.29663
4085401,59,01,39.980265,116.300735
4085421,59,01,39.972175,116.30325
4085431,23,01,39.972415,116.302875
4085441,72,01,39.9661578,116.3074556
4085451,727,01,39.96259499999999,116.30817
4085460,173,01,39.95208,116.309455
4085470,41,01,39.95111,116.30953500000001
4085500,580,01,39.932235000000006,116.31006
4085510,41,01,39.92944,116.31007
4085530,41,01,39.928685,116.31023
4085561,39,01,39.963955,116.31308
4085591,24,01,39.965325,116.31631
4085601,72,01,39.967155000000005,116.32607
4085621,57,01,39.967515,116.33090999999999
4085641,83,01,39.96776,116.350645
4085651,112,01,39.96776,116.3518
4085671,39,01,39.939755000000005,116.349415
4085681,328,01,39.939195,116.34738999999999
4085731,39,01,39.942348949999996,116.3553899
4085751,61,01,39.93842895,116.3300472
4085761,354,01,39.938615,116.32760999999999
4085771,107,01,39.985434999999995,116.311605
4085781,365,01,39.985507150000004,116.3143719
4085791,104,01,39.985640000000004,116.32388499999999
4085811,123,01,39.9863816,116.33805964999999
4085821,93,01,39.98648205,116.34397675
4085851,119,01,39.9866557,116.3438897
4085881,441,01,39.987385,116.36779
4085901,104,01,39.987575,116.37439
4085930,21,01,39.944765000000004,116.35974999999999
4085940,103,01,39.944955,116.360445
4085951,29,01,39.946735000000004,116.365985
4085971,112,01,39.920680000000004,116.35648
4085981,208,01,39.91924,116.35651
4086000,59,01,39.93649285,116.35575945
4086010,126,00,39.99601,116.37436500000001
4086030,201,01,39.952785,116.355435
4086040,75,01,39.95401455,116.35527755
4086050,82,01,39.979005,116.35403500000001
4086061,54,00,39.998765000000006,116.372005
4086071,130,00,39.99949,116.37146
4086090,104,01,39.97816,116.354075
4086380,68,04,39.93248,116.37095
4086390,37,04,39.93250999999999,116.371575
4086410,68,04,39.93262,116.37093
4086430,39,04,39.932649999999995,116.37156
409002021,39,06,40.053745,116.29603
409002031,56,06,40.05364,116.29549
409002050,41,06,40.053934999999996,116.296465
409002060,39,06,40.053835,116.296005
409006521,32,03,39.907365,116.39062
409006541,79,03,39.90786,116.402245
409006561,41,03,39.907595,116.39309
409006600,52,04,39.89337,116.42349
409006620,107,04,39.892945,116.413815
409006630,45,04,39.892915,116.41293
409006640,28,01,39.913301000000004,116.46176645
409006650,48,01,39.912955,116.46177
409006660,528,01,39.901005,116.4615
409006670,27,01,39.89851,116.46145
409006680,372,01,39.893730000000005,116.46133499999999
409006690,151,01,39.891375,116.461305
409006700,100,01,39.88642,116.461215
409006710,470,01,39.883855,116.46117
409006720,46,01,39.8702,116.460905
409006730,29,01,39.869855,116.4609
409006740,18,01,39.86131,116.45260999999999
409006750,87,01,39.860985,116.452145
409006760,35,01,39.85897,116.44344000000001
409006770,26,01,39.85897,116.443075
409006780,50,01,39.859115,116.44753499999999
409006790,86,01,39.859015,116.44675000000001
409006800,56,01,39.859004999999996,116.44131999999999
409006810,370,01,39.85902,116.438815
409006820,26,01,39.85888,116.43483
409006830,118,01,39.85882,116.43399
409006840,48,01,39.858554999999996,116.430335
409006850,25,01,39.858535,116.42990499999999
409006860,21,01,39.8571887,116.41676675
409006870,48,01,39.857185,116.41635500000001
409006880,71,01,39.85716,116.41188
409006890,26,01,39.85716,116.41131
409006900,27,01,39.85712945,116.40726835000001
409006910,233,01,39.857135,116.405745
409006920,573,01,39.857145,116.39956
409006930,64,01,39.857134599999995,116.39582315
409006940,32,01,39.857134599999995,116.39525315
409006950,108,01,39.857124999999996,116.394425
409006960,163,01,39.85716,116.38582
409006970,46,01,39.857165,116.384595
409006980,41,01,39.85717,116.384075
409006990,108,01,39.857175,116.38319
409007001,28,01,39.85699,116.39149499999999
409007011,48,01,39.85699,116.39104499999999
409007021,57,01,39.856985,116.393685
409007041,75,01,39.85698,116.39291
409007051,57,01,39.856985,116.39213000000001
409007060,17,01,39.85699,116.39583999999999
409007070,495,01,39.857,116.39883499999999
409007080,50,01,39.85699,116.40202500000001
409007090,68,01,39.856993450000004,116.4027264
409007101,98,01,39.85702,116.41191
409007111,7,01,39.857019949999994,116.4112882
409007121,87,01,39.857095,116.41955
409007131,68,01,39.8570558,116.41864344999999
409007141,28,01,39.858230000000006,116.427425
409007151,83,01,39.858165,116.42677499999999
409007171,93,01,39.858395,116.43015
409007181,63,01,39.858685,116.434645
409007191,307,01,39.858540000000005,116.43249
409007201,78,01,39.8587907,116.4459262
409007211,32,01,39.85877,116.44528
409007220,128,01,39.866855,116.459695
409007240,27,01,39.86739955,116.4602648
409007250,14,01,39.8675564,116.460388
